Force (N),Position (mm),Strain (%),Stress (MPa)
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.76,2.76,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.59
1040,2.77,2.77,2.59
1040,2.77,2.77,2.58
1040,2.77,2.77,2.59
1040,2.77,2.77,2.59
1040,2.77,2.77,2.59
1040,2.77,2.77,2.59
1040,2.77,2.77,2.59
1040,2.77,2.77,2.59
1040,2.77,2.77,2.59
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.77,2.77,2.58
1040,2.78,2.78,2.58
1040,2.78,2.78,2.58
1040,2.78,2.78,2.58
1040,2.78,2.78,2.58
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1040,2.78,2.78,2.59
1050,2.78,2.78,2.59
1050,2.78,2.78,2.59
1050,2.78,2.78,2.59
1050,2.78,2.78,2.59
1050,2.78,2.78,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.60
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.79,2.79,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.59
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.80,2.80,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.81,2.81,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.60
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.82,2.82,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.83,2.83,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.84,2.84,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1060,2.85,2.85,2.62
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1050,2.85,2.85,2.61
1050,2.85,2.85,2.61
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.85,2.85,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.86,2.86,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.87,2.87,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.62
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.88,2.88,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
1060,2.89,2.89,2.63
