Force (N),Position (mm),Strain (%),Stress (MPa)
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8370,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.23
8380,14.6,14.6,6.24
8380,14.6,14.6,6.24
8380,14.6,14.6,6.24
8380,14.6,14.6,6.24
8380,14.6,14.6,6.24
8380,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.24
8390,14.6,14.6,6.25
8390,14.6,14.6,6.25
8390,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8400,14.6,14.6,6.25
8410,14.6,14.6,6.25
8410,14.6,14.6,6.25
8410,14.6,14.6,6.25
8410,14.6,14.6,6.25
8410,14.6,14.6,6.25
8410,14.6,14.6,6.25
8410,14.6,14.6,6.25
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8410,14.6,14.6,6.26
8420,14.6,14.6,6.26
8420,14.6,14.6,6.26
8420,14.6,14.6,6.26
8420,14.6,14.6,6.26
8420,14.6,14.6,6.26
8420,14.6,14.6,6.26
8420,14.6,14.6,6.27
8420,14.6,14.6,6.27
8420,14.6,14.6,6.27
8420,14.6,14.6,6.27
8420,14.6,14.6,6.27
8420,14.6,14.6,6.27
8420,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.27
8430,14.6,14.6,6.28
8430,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8440,14.6,14.6,6.28
8450,14.6,14.6,6.28
8450,14.6,14.6,6.28
8450,14.6,14.6,6.28
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8450,14.6,14.6,6.29
8460,14.6,14.6,6.29
8460,14.6,14.6,6.29
8460,14.6,14.6,6.29
8460,14.6,14.6,6.29
8460,14.6,14.6,6.29
8460,14.6,14.6,6.29
8460,14.6,14.6,6.29
8460,14.6,14.6,6.30
8460,14.6,14.6,6.30
8460,14.6,14.6,6.30
8460,14.6,14.6,6.30
8460,14.6,14.6,6.30
8460,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.30
8470,14.6,14.6,6.31
8470,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8480,14.6,14.6,6.31
8490,14.6,14.6,6.31
8490,14.6,14.6,6.31
8490,14.6,14.6,6.31
8490,14.6,14.6,6.31
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8490,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.32
8500,14.6,14.6,6.33
8500,14.6,14.6,6.33
8500,14.6,14.6,6.33
8500,14.6,14.6,6.33
8500,14.6,14.6,6.33
8500,14.6,14.6,6.33
8500,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8510,14.6,14.6,6.33
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8520,14.6,14.6,6.34
8530,14.6,14.6,6.34
8530,14.6,14.6,6.34
8530,14.6,14.6,6.34
8530,14.6,14.6,6.34
8530,14.6,14.6,6.34
8530,14.6,14.6,6.34
8530,14.6,14.6,6.34
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8530,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.35
8540,14.6,14.6,6.36
8540,14.6,14.6,6.36
8540,14.6,14.6,6.36
8540,14.6,14.6,6.36
8540,14.6,14.6,6.36
8550,14.6,14.6,6.36
8550,14.6,14.6,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8550,14.7,14.7,6.36
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8560,14.7,14.7,6.37
8570,14.7,14.7,6.37
8570,14.7,14.7,6.37
8570,14.7,14.7,6.37
8570,14.7,14.7,6.37
8570,14.7,14.7,6.37
8570,14.7,14.7,6.37
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8570,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.38
8580,14.7,14.7,6.39
8580,14.7,14.7,6.39
8580,14.7,14.7,6.39
8580,14.7,14.7,6.39
8580,14.7,14.7,6.39
8580,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8590,14.7,14.7,6.39
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8600,14.7,14.7,6.40
8610,14.7,14.7,6.40
8610,14.7,14.7,6.40
8610,14.7,14.7,6.40
8610,14.7,14.7,6.40
8610,14.7,14.7,6.40
8610,14.7,14.7,6.40
8610,14.7,14.7,6.41
8610,14.7,14.7,6.41
8610,14.7,14.7,6.41
8610,14.7,14.7,6.41
8610,14.7,14.7,6.41
8610,14.7,14.7,6.41
8610,14.7,14.7,6.41
8610,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.41
8620,14.7,14.7,6.42
8620,14.7,14.7,6.42
8620,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8630,14.7,14.7,6.42
8640,14.7,14.7,6.42
8640,14.7,14.7,6.42
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8640,14.7,14.7,6.43
8650,14.7,14.7,6.43
8650,14.7,14.7,6.43
8650,14.7,14.7,6.43
8650,14.7,14.7,6.43
8650,14.7,14.7,6.43
8650,14.7,14.7,6.43
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8650,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.44
8660,14.7,14.7,6.45
8660,14.7,14.7,6.45
8660,14.7,14.7,6.45
8660,14.7,14.7,6.45
8660,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8670,14.7,14.7,6.45
8680,14.7,14.7,6.45
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8680,14.7,14.7,6.46
8690,14.7,14.7,6.46
8690,14.7,14.7,6.46
8690,14.7,14.7,6.46
8690,14.7,14.7,6.46
8690,14.7,14.7,6.46
8690,14.7,14.7,6.46
8690,14.7,14.7,6.46
8690,14.7,14.7,6.47
8690,14.7,14.7,6.47
8690,14.7,14.7,6.47
8690,14.7,14.7,6.47
8690,14.7,14.7,6.47
8690,14.7,14.7,6.47
8690,14.7,14.7,6.47
8690,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.47
8700,14.7,14.7,6.48
8700,14.7,14.7,6.48
8700,14.7,14.7,6.48
8700,14.7,14.7,6.48
8700,14.7,14.7,6.48
8700,14.7,14.7,6.48
8700,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8710,14.7,14.7,6.48
8720,14.7,14.7,6.48
8720,14.7,14.7,6.48
8720,14.7,14.7,6.48
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8720,14.7,14.7,6.49
8730,14.7,14.7,6.49
8730,14.7,14.7,6.49
8730,14.7,14.7,6.49
8730,14.7,14.7,6.49
8730,14.7,14.7,6.49
8730,14.7,14.7,6.50
8730,14.7,14.7,6.50
8730,14.7,14.7,6.50
8730,14.7,14.7,6.50
8730,14.7,14.7,6.50
8730,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.50
8740,14.7,14.7,6.51
8740,14.7,14.7,6.51
8740,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8750,14.7,14.7,6.51
8760,14.7,14.7,6.51
8760,14.7,14.7,6.51
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8760,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.52
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8770,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.53
8780,14.7,14.7,6.54
8780,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8790,14.7,14.7,6.54
8800,14.7,14.7,6.54
8800,14.7,14.7,6.54
8800,14.7,14.7,6.54
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8800,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.55
8810,14.7,14.7,6.56
8810,14.7,14.7,6.56
8810,14.7,14.7,6.56
8810,14.7,14.7,6.56
8810,14.7,14.7,6.56
8810,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.56
8820,14.7,14.7,6.57
8820,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8830,14.7,14.7,6.57
8840,14.7,14.7,6.57
8840,14.7,14.7,6.57
8840,14.7,14.7,6.57
8840,14.7,14.7,6.57
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8840,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.58
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8850,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.59
8860,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8870,14.7,14.7,6.60
8880,14.7,14.7,6.60
8880,14.7,14.7,6.60
8880,14.7,14.7,6.60
8880,14.7,14.7,6.60
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8880,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.61
8890,14.7,14.7,6.62
8890,14.7,14.7,6.62
8890,14.7,14.7,6.62
8890,14.7,14.7,6.62
8890,14.7,14.7,6.62
8890,14.7,14.7,6.62
8890,14.7,14.7,6.62
8890,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.62
8900,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8910,14.7,14.7,6.63
8920,14.7,14.7,6.63
8920,14.7,14.7,6.63
8920,14.7,14.7,6.63
8920,14.7,14.7,6.63
8920,14.7,14.7,6.63
8920,14.7,14.7,6.63
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8920,14.7,14.7,6.64
8930,14.7,14.7,6.64
